(written by ASE)

4000 atoms
1 atom types

0.0                    40.5  xlo xhi
0.0                    40.5  ylo yhi
0.0                    40.5  zlo zhi

Atoms # atomic

     1   1                       0                       0                       0
     2   1                       0      2.0249999999999999      2.0249999999999999
     3   1      2.0249999999999999                       0      2.0249999999999999
     4   1      2.0249999999999999      2.0249999999999999                       0
     5   1                       0                       0      4.0499999999999998
     6   1                       0      2.0249999999999999      6.0749999999999993
     7   1      2.0249999999999999                       0      6.0749999999999993
     8   1      2.0249999999999999      2.0249999999999999      4.0499999999999998
     9   1                       0                       0      8.0999999999999996
    10   1                       0      2.0249999999999999                  10.125
    11   1      2.0249999999999999                       0                  10.125
    12   1      2.0249999999999999      2.0249999999999999      8.0999999999999996
    13   1                       0                       0      12.149999999999999
    14   1                       0      2.0249999999999999      14.174999999999999
    15   1      2.0249999999999999                       0      14.174999999999999
    16   1      2.0249999999999999      2.0249999999999999      12.149999999999999
    17   1                       0                       0      16.199999999999999
    18   1                       0      2.0249999999999999      18.224999999999998
    19   1      2.0249999999999999                       0      18.224999999999998
    20   1      2.0249999999999999      2.0249999999999999      16.199999999999999
    21   1                       0                       0                   20.25
    22   1                       0      2.0249999999999999      22.274999999999999
    23   1      2.0249999999999999                       0      22.274999999999999
    24   1      2.0249999999999999      2.0249999999999999                   20.25
    25   1                       0                       0      24.299999999999997
    26   1                       0      2.0249999999999999      26.324999999999996
    27   1      2.0249999999999999                       0      26.324999999999996
    28   1      2.0249999999999999      2.0249999999999999      24.299999999999997
    29   1                       0                       0      28.349999999999998
    30   1                       0      2.0249999999999999      30.374999999999996
    31   1      2.0249999999999999                       0      30.374999999999996
    32   1      2.0249999999999999      2.0249999999999999      28.349999999999998
    33   1                       0                       0      32.399999999999999
    34   1                       0      2.0249999999999999      34.424999999999997
    35   1      2.0249999999999999                       0      34.424999999999997
    36   1      2.0249999999999999      2.0249999999999999      32.399999999999999
    37   1                       0                       0      36.449999999999996
    38   1                       0      2.0249999999999999      38.474999999999994
    39   1      2.0249999999999999                       0      38.474999999999994
    40   1      2.0249999999999999      2.0249999999999999      36.449999999999996
    41   1                       0      4.0499999999999998                       0
    42   1                       0      6.0749999999999993      2.0249999999999999
    43   1      2.0249999999999999      4.0499999999999998      2.0249999999999999
    44   1      2.0249999999999999      6.0749999999999993                       0
    45   1                       0      4.0499999999999998      4.0499999999999998
    46   1                       0      6.0749999999999993      6.0749999999999993
    47   1      2.0249999999999999      4.0499999999999998      6.0749999999999993
    48   1      2.0249999999999999      6.0749999999999993      4.0499999999999998
    49   1                       0      4.0499999999999998      8.0999999999999996
    50   1                       0      6.0749999999999993                  10.125
    51   1      2.0249999999999999      4.0499999999999998                  10.125
    52   1      2.0249999999999999      6.0749999999999993      8.0999999999999996
    53   1                       0      4.0499999999999998      12.149999999999999
    54   1                       0      6.0749999999999993      14.174999999999999
    55   1      2.0249999999999999      4.0499999999999998      14.174999999999999
    56   1      2.0249999999999999      6.0749999999999993      12.149999999999999
    57   1                       0      4.0499999999999998      16.199999999999999
    58   1                       0      6.0749999999999993      18.224999999999998
    59   1      2.0249999999999999      4.0499999999999998      18.224999999999998
    60   1      2.0249999999999999      6.0749999999999993      16.199999999999999
    61   1                       0      4.0499999999999998                   20.25
    62   1                       0      6.0749999999999993      22.274999999999999
    63   1      2.0249999999999999      4.0499999999999998      22.274999999999999
    64   1      2.0249999999999999      6.0749999999999993                   20.25
    65   1                       0      4.0499999999999998      24.299999999999997
    66   1                       0      6.0749999999999993      26.324999999999996
    67   1      2.0249999999999999      4.0499999999999998      26.324999999999996
    68   1      2.0249999999999999      6.0749999999999993      24.299999999999997
    69   1                       0      4.0499999999999998      28.349999999999998
    70   1                       0      6.0749999999999993      30.374999999999996
    71   1      2.0249999999999999      4.0499999999999998      30.374999999999996
    72   1      2.0249999999999999      6.0749999999999993      28.349999999999998
    73   1                       0      4.0499999999999998      32.399999999999999
    74   1                       0      6.0749999999999993      34.424999999999997
    75   1      2.0249999999999999      4.0499999999999998      34.424999999999997
    76   1      2.0249999999999999      6.0749999999999993      32.399999999999999
    77   1                       0      4.0499999999999998      36.449999999999996
    78   1                       0      6.0749999999999993      38.474999999999994
    79   1      2.0249999999999999      4.0499999999999998      38.474999999999994
    80   1      2.0249999999999999      6.0749999999999993      36.449999999999996
    81   1                       0      8.0999999999999996                       0
    82   1                       0                  10.125      2.0249999999999999
    83   1      2.0249999999999999      8.0999999999999996      2.0249999999999999
    84   1      2.0249999999999999                  10.125                       0
    85   1                       0      8.0999999999999996      4.0499999999999998
    86   1                       0                  10.125      6.0749999999999993
    87   1      2.0249999999999999      8.0999999999999996      6.0749999999999993
    88   1      2.0249999999999999                  10.125      4.0499999999999998
    89   1                       0      8.0999999999999996      8.0999999999999996
    90   1                       0                  10.125                  10.125
    91   1      2.0249999999999999      8.0999999999999996                  10.125
    92   1      2.0249999999999999                  10.125      8.0999999999999996
    93   1                       0      8.0999999999999996      12.149999999999999
    94   1                       0                  10.125      14.174999999999999
    95   1      2.0249999999999999      8.0999999999999996      14.174999999999999
    96   1      2.0249999999999999                  10.125      12.149999999999999
    97   1                       0      8.0999999999999996      16.199999999999999
    98   1                       0                  10.125      18.224999999999998
    99   1      2.0249999999999999      8.0999999999999996      18.224999999999998
   100   1      2.0249999999999999                  10.125      16.199999999999999
   101   1                       0      8.0999999999999996                   20.25
   102   1                       0                  10.125      22.274999999999999
   103   1      2.0249999999999999      8.0999999999999996      22.274999999999999
   104   1      2.0249999999999999                  10.125                   20.25
   105   1                       0      8.0999999999999996      24.299999999999997
   106   1                       0                  10.125      26.324999999999996
