case,case_id,eps_z,window,step,time_ps,interface_z_A,r_bin_min_A,r_bin_max_A,r_bin_center_A,r_bin_width_A,matrix_atoms_in_bin,bin_volume_A3,atom_volume_proxy_A3,sigma_xx_mean_mpa,sigma_yy_mean_mpa,sigma_zz_mean_mpa,sigma_xy_mean_mpa,sigma_xz_mean_mpa,sigma_yz_mean_mpa,abs_sigma_zz_mean_mpa,sigma_vm_mean_mpa,sigma_principal_max_mean_mpa,sigma_vm_median_mpa,sigma_vm_p90_mpa,sigma_vm_p95_mpa,sigma_vm_p99_mpa,sigma_principal_max_p95_mpa,abs_sigma_zz_p95_mpa,max_component_p95_mpa,fraction_vm_gt_120mpa,fraction_abs_sigma_zz_gt_120mpa,fraction_any_gt_120mpa,pe_atom_mean_ev,thermo_temp_K,thermo_press_bar,thermo_pxx_bar,thermo_pyy_bar,thermo_pzz_bar,stress_conversion_note,window_step_min,window_step_max,window_frame_count
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,initial,0,0.0,50.0,95.0,100.0,97.5,5.0,4140,57639.33840705093,13.922545508949499,-1828.1575381009197,-1259.8575904389083,-749.896044863566,1.247480276201189e-14,-3.207878405903306e-11,-4.872716565844519e-12,749.896044863566,934.2573136659635,-749.8960448635657,933.8999877305148,955.3776394740737,955.3801010886995,955.3813318967784,-695.884958233444,803.0284399367414,1856.952091367287,1.0,1.0,1.0,-3.3517866666666665,286.81307,-1989.0424,-2606.1063,-5881.8638,2520.8428,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,initial,0,0.0,50.0,100.0,110.0,105.0,10.0,6900,115278.67681410185,16.707054610739398,-1416.7401597033368,-941.021644227702,-428.1790923016671,-3.1256541937850517e-14,-4.291169631721959e-13,9.68561154722995e-13,428.1790923016671,856.3202009221428,-428.1790923016671,855.6313066944808,899.5468959248595,899.54689592486,899.5468959248602,-320.9925462596336,531.930385520341,1473.0483962254093,1.0,1.0,1.0,-3.351886,286.81307,-1989.0424,-2606.1063,-5881.8638,2520.8428,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,initial,0,0.0,50.0,110.0,120.0,115.0,10.0,6900,115278.67681410185,16.707054610739398,-1910.7604987105017,-1435.1762405010652,-148.59284785704753,7.157563400302654e-14,1.1278182017916388e-12,3.878031394487085e-13,148.59284785704753,1579.03642177728,-148.59284785704745,950.9671964513325,5433.037819351203,5433.037819351203,5433.037819351203,607.4799081267164,264.76839293722946,5685.502454690076,1.0,0.6,1.0,-3.2392559999999997,286.81307,-1989.0424,-2606.1063,-5881.8638,2520.8428,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,initial,0,0.0,50.0,120.0,121.06800000000001,120.534,1.068000000000012,0,12311.762683746218,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,286.81307,-1989.0424,-2606.1063,-5881.8638,2520.8428,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,0.0,2.0,1.0,2.0,1170,23055.73536282037,19.705756720359293,-1186.5567510857077,-3175.020769601915,278.7226702108494,57.17097656427805,233.53013771586586,89.90076359231978,278.7226702108494,3035.1852202067357,317.77074621714337,7873.592155828389,12354.913884165213,13653.757817383806,17148.190776408304,11854.224662681501,9292.617005202794,11216.41270297637,1.0,0.9846153846153847,1.0,-3.4234404957264957,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,2.0,4.0,3.0,2.0,1363,23055.73536282037,16.915433134864543,-1200.6226238629858,-828.0836095457553,-307.94051119918356,-15.984632970514681,-45.76131771972837,17.196789456534574,307.94051119918356,781.6928846310093,-304.9817608289148,6643.874926367899,9942.98859722747,11042.779665221362,13614.397539057501,8567.98308753389,7790.974014633491,8119.579256703427,1.0,0.9721203228173148,1.0,-3.2623757153338224,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,4.0,6.0,5.0,2.0,1380,23055.73536282037,16.707054610739398,-1030.023884895292,-545.3106527564695,-331.77956520248085,6.210454873666828,-62.160618251678414,-27.885609944013183,331.77956520248085,630.9390974826493,-322.6850732527369,4942.471429723037,7509.805489192671,8355.326902446033,9752.488473207684,6287.045182309619,4991.761979780174,5652.676201782068,1.0,0.9579710144927536,1.0,-3.3032017101449274,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,6.0,8.0,7.0,2.0,1380,23055.73536282037,16.707054610739398,-1002.0524750234572,-544.9820073040147,-238.5115612780571,-11.098169902775089,-12.263644070358223,57.80800940963617,238.5115612780571,673.6186857078933,-227.71489643078536,4532.505722304917,6774.400439738277,7651.614985284953,8900.735521532768,5847.2888161928495,4418.533471037295,5448.509155018041,1.0,0.9601449275362319,1.0,-3.3122998115942024,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,8.0,10.0,9.0,2.0,1380,23055.73536282037,16.707054610739398,-890.0076906933175,-413.5942083711318,-42.574748726640635,0.605706288272207,-47.5558489350164,82.09448280640149,42.574748726640635,753.9152522781551,-22.738074797880838,4577.221274089137,6590.1604391713,7238.6884981622015,8637.06202739173,5863.427346349116,4430.038790465439,5321.782748160005,1.0,0.967391304347826,1.0,-3.312213275362319,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,10.0,12.0,11.0,2.0,1380,23055.73536282037,16.707054610739398,-871.2368438610838,-396.4664444769987,-33.266297722901044,17.550359107283814,-21.640761309422174,57.44720194550222,33.266297722901044,736.1980124008505,-23.9828205149258,4444.028549135655,6659.611975199162,7277.564369749887,8495.97312230792,5818.213327599156,4123.905236756199,5151.529219559483,1.0,0.9630434782608696,1.0,-3.311260231884058,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,12.0,14.0,13.0,2.0,1380,23055.73536282037,16.707054610739398,-837.8186878805773,-366.0653155531171,33.626219125077704,-9.373482375170845,-39.81371241275867,64.64150583430738,33.626219125077704,767.0821018667226,45.70360023534133,4496.499752643342,6706.388526124594,7384.249780488202,9019.853346935748,6347.164895758591,4471.293818120458,5395.676084164691,1.0,0.9579710144927536,1.0,-3.3124787898550725,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,14.0,16.0,15.0,2.0,1380,23055.73536282037,16.707054610739398,-870.7049080886177,-392.7925913351644,17.860679169403266,-3.4242375685536346,-39.08356023868633,3.2534444510046847,17.860679169403266,773.2671284387623,19.604496812102177,4486.751424574815,6671.777358561845,7330.006729061974,8513.9021172733,5890.969736984489,4209.523859148234,5213.674524293964,1.0,0.9550724637681159,1.0,-3.3132349565217396,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,16.0,18.0,17.0,2.0,1380,23055.73536282037,16.707054610739398,-938.0825245234887,-419.8415566323489,-81.17684905501318,8.286616132317915,-12.287724691568634,-2.1776372477350563,81.17684905501318,747.9643077524787,-80.9851201469577,4425.546243047744,6569.685992938375,7213.918497813645,8271.23034174063,5630.57088523112,4019.289250232967,5064.789813137212,1.0,0.9572463768115942,1.0,-3.313784565217391,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,18.0,20.0,19.0,2.0,1380,23055.73536282037,16.707054610739398,-857.5485836588556,-373.0812979086769,39.87070654802803,-9.871653656600547,5.842430218782771,13.441633430168359,39.87070654802803,778.6118601905163,40.34169732973322,4495.199342337488,6557.087474912806,7019.288958359963,8635.917364871033,5875.666920658306,4083.268510785148,5133.324933580524,1.0,0.95,1.0,-3.3138315144927537,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,20.0,22.0,21.0,2.0,1380,23055.73536282037,16.707054610739398,-821.5434349018719,-339.78170696879874,106.99525504521723,-4.167390906773773,9.900767544725861,4.810720903695891,106.99525504521723,804.5866414810581,107.15163854277638,4429.749895584511,6494.813844704397,7109.7399340466,8471.226015433578,5623.486022594937,4118.1914827628025,5062.334562887798,1.0,0.9507246376811594,1.0,-3.3127582101449273,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,22.0,24.0,23.0,2.0,1380,23055.73536282037,16.707054610739398,-898.4140237722676,-372.2651642697408,-53.026459939833664,0.9912247013753209,-22.78415415225082,-90.9960107103413,53.026459939833664,757.0430472611241,-28.34019234267914,4416.818306817706,6528.607269535398,7027.352080741803,8643.216888393421,5892.289549527997,4223.457494096093,5235.2800680843075,1.0,0.9557971014492753,1.0,-3.312728615942029,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,24.0,26.0,25.0,2.0,1380,23055.73536282037,16.707054610739398,-781.5376716267002,-275.7906359453534,165.40900975337547,9.83822620274265,-18.98884385210275,-85.84213709754745,165.40900975337547,834.8959950690481,181.95768905949885,4505.578625319592,6661.552041126479,7273.456362531005,8377.999870574155,5920.3024280723275,4273.102390777453,5237.308253230612,1.0,0.9550724637681159,1.0,-3.3131298623188403,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,26.0,28.0,27.0,2.0,1380,23055.73536282037,16.707054610739398,-736.325520259758,-223.06103970959566,268.97655654481724,4.489093275979506,-23.78624549032444,-8.193762190931519,268.97655654481724,871.806211201976,269.67877767910016,4480.16758362168,6619.34760853923,7267.3342613663945,8664.455836587895,5877.970476987658,4323.230017669967,5211.040906278989,1.0,0.9528985507246377,1.0,-3.313045231884058,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,28.0,30.0,29.0,2.0,1380,23055.73536282037,16.707054610739398,-855.0793019723644,-367.19523979366033,7.616204529445053,6.790513364083307,-5.210072375037273,46.46985542208006,7.616204529445053,753.7089074022806,13.313466440118653,4455.870032014653,6478.442890936136,7256.918858857059,8347.312665608508,5755.6671853824755,4162.7998842653,5216.365004516079,1.0,0.9536231884057971,1.0,-3.3124913768115944,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,30.0,32.0,31.0,2.0,1380,23055.73536282037,16.707054610739398,-771.2774749807292,-272.03654683746134,193.20108770779652,-8.405469318168505,39.77132209709009,29.45724372232383,193.20108770779652,839.9485978074778,196.64382026584593,4482.857088432918,6552.210080591619,7140.811961744057,8510.756438641707,5951.720418662916,4140.174412043699,5147.600639595554,1.0,0.9608695652173913,1.0,-3.3133481811594208,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,32.0,34.0,33.0,2.0,1380,23055.73536282037,16.707054610739398,-686.7987540807267,-202.6061549887853,340.93779556803645,10.245382794465968,9.78998864482054,7.932212939428365,340.93779556803645,890.9846533966213,341.1496339065159,4493.439467837472,6638.637296415832,7251.66123690775,8470.691541277592,6250.700927256355,4447.69989272881,5295.875129487245,1.0,0.9492753623188406,1.0,-3.3133952391304353,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,34.0,36.0,35.0,2.0,1380,23055.73536282037,16.707054610739398,-727.3161941709895,-228.14137442270476,247.4890069176258,14.980268461398147,5.376303117613357,118.08541534053057,247.4890069176258,869.1460782749061,275.2673648043917,4519.004564053543,6700.241533784097,7303.968132994941,8840.633241157499,6386.784799032306,4316.910830807899,5438.121626872389,1.0,0.9543478260869566,1.0,-3.31347868115942,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,36.0,38.0,37.0,2.0,1380,23055.73536282037,16.707054610739398,-705.7746222330616,-215.19825285212957,288.9277596602807,10.28941307951324,-60.525072240822944,7.8239049573274535,288.9277596602807,868.1080746402724,292.6987395989141,4442.23463529998,6636.694546695996,7467.619634444,8839.13936012179,5926.188145454657,4165.1435050238515,5193.883184186207,1.0,0.9652173913043478,1.0,-3.313589268115942,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,38.0,40.0,39.0,2.0,1380,23055.73536282037,16.707054610739398,-696.8101782000473,-197.50255425134125,344.5112362847815,16.539626496361397,-3.8170267534348903,-51.59102877794717,344.5112362847815,906.95532410885,349.405580461395,4475.220901414203,6683.237597808103,7272.028276939432,8330.269319413896,6001.384788356573,4346.322957089223,5059.306201445352,1.0,0.9637681159420289,1.0,-3.3142973913043483,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,40.0,42.0,41.0,2.0,1380,23055.73536282037,16.707054610739398,-755.300671770452,-250.24488854534673,256.2047558815059,-5.370479989099465,49.22544205769225,-32.119931108083705,256.2047558815059,881.9347690536529,260.642249624426,4474.575491786207,6494.533069204395,7034.473386177983,8513.207573684916,5835.48801986453,4131.259315788239,5001.244501007954,1.0,0.9579710144927536,1.0,-3.3138388695652172,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,42.0,44.0,43.0,2.0,1380,23055.73536282037,16.707054610739398,-771.8793259875018,-281.361101383949,229.92932887834456,21.949400872984985,-6.102248407434426,-43.65214197040839,229.92932887834456,871.8353492797885,233.6920744567106,4508.213805723959,6576.2176877071515,7092.522661274448,8521.91251044564,6067.9194214014115,4204.5603870143295,5137.649753345796,1.0,0.9586956521739131,1.0,-3.313854369565217,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,44.0,46.0,45.0,2.0,1380,23055.73536282037,16.707054610739398,-751.2574366043198,-263.9488431201168,222.87452038881366,-0.7830046934487118,-51.20863398718214,-99.241350722205,222.87452038881366,865.5144193146285,244.84852768205613,4515.092068236647,6577.108945124231,7329.312895552732,8772.072418822936,5997.571029251824,4376.736157491009,5370.534608914469,1.0,0.9550724637681159,1.0,-3.312865449275362,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,46.0,48.0,47.0,2.0,1380,23055.73536282037,16.707054610739398,-698.7940335479782,-225.001976072101,320.8755524592824,-6.0368330183233825,-55.80607155843957,-54.370106178502596,320.8755524592824,894.0996787383958,329.1755849678351,4571.189041698425,6692.301789127488,7419.254220774627,8979.97949337743,6375.834984945817,4382.785697781314,5437.870535336644,1.0,0.9623188405797102,1.0,-3.3126677753623195,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,48.0,50.0,49.0,2.0,1380,23055.73536282037,16.707054610739398,-569.826474063627,-95.95510236327469,559.6793481854703,10.935860143354686,31.350456008251975,-36.02573041931351,559.6793481854703,986.0516711728676,562.4857699419016,4523.396929932958,6665.608469428041,7281.486793926007,9049.888636800679,6147.810346924778,4228.646619409916,5093.80839309016,1.0,0.9514492753623188,1.0,-3.311913956521739,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,50.0,55.0,52.5,5.0,3917,57639.33840705093,14.715174472057933,-786.3859863236264,-235.46308548242789,380.2983745154947,-10.01994186889124,-11.134303262604641,-32.60719029195329,380.2983745154947,1012.8070450323336,382.1162476936837,5021.342513924607,7377.375666582063,8287.328218538998,9865.556362432242,6815.99851457254,4793.945198132222,5838.042910271093,1.0,0.9619606841970896,1.0,-3.3144142941026296,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,55.0,60.0,57.5,5.0,2983,57639.33840705093,19.322607578629206,-487.3688478486008,-72.29412275211438,487.86357219412713,-4.415681042044453,-28.200363924044627,5.802366483427386,487.86357219412713,849.1856396135463,488.7409761605179,3888.781337869265,5685.25116442292,6268.6548181641965,7380.342176099256,5347.496397474636,3745.96698222316,4585.165311641926,1.0,0.9540730807911498,1.0,-3.3132336004022798,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,60.0,65.0,62.5,5.0,3763,57639.33840705093,15.317389956697031,-741.7167825883702,-201.812299615952,402.99364206925964,-6.438114106365345,-17.03667955841554,-16.66081881089954,402.99364206925964,992.8002613904105,403.7002407518419,4839.897778570454,7117.038623265699,7870.598135566109,9282.39096034033,6464.246620621961,4606.801171706678,5586.223909027586,1.0,0.9627956417751794,1.0,-3.3139913499867126,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,65.0,70.0,67.5,5.0,3137,57639.33840705093,18.37403200734808,-570.7729493523387,-135.6264344672579,412.8177292407861,-12.293619538029224,-24.684402186093664,-26.110969384684918,412.8177292407861,856.226467187964,414.6463397335754,4056.3811780491433,6036.5411385255775,6637.863180713092,7755.160006097282,5572.171671253166,3899.831020831122,4576.901790873584,1.0,0.9537774944214218,1.0,-3.312549658909786,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,70.0,75.0,72.5,5.0,3530,57639.33840705093,16.32842447791811,-618.124308263081,-127.82370030636456,489.66120248992047,12.93335932788587,-22.07995869873335,13.675258805600325,489.66120248992047,962.7881084528943,490.39228678628143,4721.672285375201,6921.693834176507,7534.665585955574,9035.32338568626,6259.1062212784,4334.213634371622,5241.645335454467,1.0,0.953257790368272,1.0,-3.3120548045325777,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,75.0,80.0,77.5,5.0,3370,57639.33840705093,17.103661248383066,-577.9278430046147,-99.39522054089315,459.5437674482365,-13.035007332910181,-42.892590938510295,-27.824520482244278,459.5437674482365,904.0068981578285,462.63702654561945,4366.209785654332,6507.934477479032,7250.493590002842,8725.857649166428,6157.152786567171,4348.873257006992,5064.729927821116,1.0,0.9540059347181009,1.0,-3.3130433946587536,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,80.0,85.0,82.5,5.0,3250,57639.33840705093,17.735181048323362,-600.278504826445,-123.54004910297385,412.83460366347947,-3.2589421025870275,17.169528977607726,41.59847759228785,412.83460366347947,881.3599078956544,416.32149600615713,4236.059606891168,6310.654411221203,7007.946087682633,8012.57943197183,5888.577560879703,4142.563574615753,4952.769287252582,1.0,0.9538461538461539,1.0,-3.313230732307692,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,85.0,90.0,87.5,5.0,3650,57639.33840705093,15.791599563575597,-629.3860626384685,-113.95256268046495,520.3679203594212,-13.668690740968376,42.83945721517759,37.75159698803579,520.3679203594212,1002.6594140483809,524.1333120958243,4785.931858161947,7130.761614718512,7924.373736623608,9313.195160685142,6692.925901487308,4729.859992921948,5531.137276395252,1.0,0.9553424657534246,1.0,-3.3126598794520548,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,90.0,95.0,92.5,5.0,3043,57639.33840705093,18.941616302021338,-585.6180094768546,-168.19704447239195,300.50404646926313,10.618608468016863,-34.05273709838243,111.15619175837465,300.50404646926313,794.0092974911591,326.57611007322623,4035.7001632941283,5856.0535226351885,6448.621686953532,7692.015980726497,5409.390939328925,3809.052450941086,4697.513590247562,1.0,0.9536641472231351,1.0,-3.312514005915215,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,95.0,100.0,97.5,5.0,3857,57639.33840705093,14.944085664260028,-871.5911474159893,-309.27722479755784,223.28226447209983,-19.31633165022246,-89.81703401676644,-28.05871387139593,223.28226447209983,962.7900641868388,231.88999999766702,5025.423330839683,7484.712464318926,8223.63057829786,9894.817543055242,6574.603156037738,4559.708872852878,5690.256460679263,1.0,0.9582577132486388,1.0,-3.312938522167488,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps00194,F0_planar_100A_comm_eps00194_cpu_zhi200,0.00194,final,50000,50.0,50.0,100.0,110.0,105.0,10.0,6900,115278.67681410185,16.707054610739398,-752.0369717350449,-277.78168570826966,224.87910217068685,0.7741174033764109,27.85487248537877,-65.04322550987824,224.87910217068685,854.9835219560607,233.92810984727183,4458.418306291862,6550.947487600039,7246.04686898658,8659.789738560956,5993.550130228227,4171.412712998588,5161.673437313519,1.0,0.9539130434782609,1.0,-3.313561728985507,286.43468,857.12779,91.084028,-2227.3329,4707.6323,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
