frame_id,case_id,timestep,time_ps,dump_file,restart_file,temperature,pressure,pe,ke,etotal,pxx,pyy,pzz,eps_z,distance_mode,interface_definition,distance_bin_A,distance_bin_center_A,matrix_atoms_in_bin,sigma_xx_mpa_mean,sigma_yy_mpa_mean,sigma_zz_mpa_mean,sigma_hydro_mpa_mean,sigma_vm_mpa_mean,sigma_max_principal_mpa_mean,sigma_vm_p95_mpa,sigma_vm_p99_mpa,sigma_max_component_p95_mpa,sigma_max_component_p99_mpa,above_yield_atoms,above_yield_fraction,yield_threshold_mpa,plastic_layer_thickness_A,hcp_atoms,other_atoms,dislocation_segments,dislocation_line_length_A,atomic_strain_p95,atomic_strain_p99,Dmin2_p95,Dmin2_p99,max_displacement,event_class,physical_interpretation_flag,continuous_layer_thickness_A,max_above_yield_distance_A,displacement_p95_A,displacement_p99_A,distance_bin_min_A,distance_bin_max_A
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,20-22,21.0,6341,-1832.620084660647,-1852.647028692793,-1505.3938026021333,-1730.2203053185247,337.85719629716465,-1505.2930921187753,2994.6861890282817,3693.2660868314038,3771.9611521493225,4232.131591353025,6341,1.0,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,20.0,22.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,22-24,23.0,6836,-777.1345914548153,-799.7459882256204,-683.5145313556945,-753.4650370120435,108.08415126923065,-682.6351632628538,2535.119687623635,3247.5783146694384,2752.166075515568,3286.8204315700305,6836,1.0,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,22.0,24.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,24-26,25.0,7529,145.5176016367094,135.04922067437354,109.33489869493461,129.9672403353392,33.46935807696046,146.41150407051913,2209.72824158239,3079.186285395562,1879.2767046413112,2547.2203437022913,7529,1.0,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,24.0,26.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,26-28,27.0,7788,640.0523114359542,627.878839102319,565.3946154837747,611.108588674016,70.09123920516747,640.170202577144,2174.24114663069,3037.266840333639,1977.1303016637544,2694.7737513925717,7787,0.9998715973292245,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,26.0,28.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,28-30,29.0,8470,682.7893744109429,689.704172315051,646.7164224752552,673.0699897337496,40.93218734295093,689.8162408233545,2201.6043293559005,3020.913912200297,2111.9583882261895,2812.3643257565814,8469,0.9998819362455726,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,28.0,30.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,30-32,31.0,8541,521.5280631410374,508.37140609921863,495.32114554897055,508.40687159640885,26.435270589595493,524.228782259424,2114.670637859227,3001.913079583476,1920.2099743769768,2601.878347550604,8541,1.0,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,30.0,32.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,32-34,33.0,9338,336.31527871550816,328.86988080632153,331.9764938124931,332.38721777810764,8.900592838155973,337.98202963930004,2101.3709213619964,2941.6167295721557,1603.5963138649759,2280.3560763916516,9338,1.0,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,32.0,34.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,34-36,35.0,9814,238.97217357290694,239.9731488360319,240.89325256486978,239.9461916579362,12.596702041422239,245.18245755608282,2112.532937377808,2967.2085014106547,1505.5167673116807,2239.442182354781,9814,1.0,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,34.0,36.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,36-38,37.0,10022,233.54133912993476,242.06291483739716,245.7886566234816,240.46430353027117,16.809819388806144,251.10839490001524,2112.0023726760996,2921.848105400228,1517.899764370013,2187.458867360363,10021,0.9999002195170624,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,36.0,38.0
step_0,E4_phys001942_700k_80k,0,0.0,C:\Users\dille\Documents\ilua-system\projects\physics_md_al_fe\runs\stageE_700k_dxa_confirm\20260625-102200\cases\E4_700k_dxa_confirm\E4_phys001942_700k_80k\production\dump.chunk0000000_0010000.lammpstrj,,287.98125,2277.8769,-2382106.5,26437.396,-2355669.1,2304.2488,1656.1685,2873.2132,0.001942,surface-distance,analytic ellipsoid Fe4Al13/Al interface from Stage E geometry metadata; r is radial signed distance from ellipsoid surface into Al matrix,38-40,39.0,10742,265.04592887235736,268.86563724055964,258.44657724750294,264.11938112013996,13.03179713902378,270.26229477077237,2101.2414690941864,2965.221511026411,1520.1366948119392,2222.376163142493,10741,0.9999069074660212,120.0,157.8545097717273,0,0,0,0.0,,,,,0.0,no_event,no_persistent_plasticity,157.8545097717273,157.8545097717273,0.0,0.0,38.0,40.0
