case,case_id,eps_z,window,step,time_ps,interface_z_A,r_bin_min_A,r_bin_max_A,r_bin_center_A,r_bin_width_A,matrix_atoms_in_bin,bin_volume_A3,atom_volume_proxy_A3,sigma_xx_mean_mpa,sigma_yy_mean_mpa,sigma_zz_mean_mpa,sigma_xy_mean_mpa,sigma_xz_mean_mpa,sigma_yz_mean_mpa,abs_sigma_zz_mean_mpa,sigma_vm_mean_mpa,sigma_principal_max_mean_mpa,sigma_vm_median_mpa,sigma_vm_p90_mpa,sigma_vm_p95_mpa,sigma_vm_p99_mpa,sigma_principal_max_p95_mpa,abs_sigma_zz_p95_mpa,max_component_p95_mpa,fraction_vm_gt_120mpa,fraction_abs_sigma_zz_gt_120mpa,fraction_any_gt_120mpa,pe_atom_mean_ev,thermo_temp_K,thermo_press_bar,thermo_pxx_bar,thermo_pyy_bar,thermo_pzz_bar,stress_conversion_note,window_step_min,window_step_max,window_frame_count
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,32.0,34.0,33.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,2.056492405636284e-13,2.9270474938668255e-14,-2.060439016886765e-13,1086.145967843754,607.858906774697,-1086.1459678437539,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,34.0,36.0,35.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,1.3610613189160607e-13,4.5084016031698834e-14,-2.1902043675618768e-13,1086.145967843754,607.858906774697,-1086.1459678437543,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,36.0,38.0,37.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,2.2983019540313575e-13,4.043911491122979e-14,-2.0311917982680746e-13,1086.145967843754,607.858906774697,-1086.145967843754,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,38.0,40.0,39.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,1.1020094158858296e-13,-2.0249751941674385e-14,-1.9187546906588191e-13,1086.145967843754,607.858906774697,-1086.1459678437539,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,40.0,42.0,41.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,1.2588749788828933e-13,2.358858822855049e-14,-2.507955913696199e-13,1086.145967843754,607.858906774697,-1086.1459678437539,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,42.0,44.0,43.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,8.934397240834829e-14,9.008338800805587e-14,-1.9179906238128546e-13,1086.145967843754,607.858906774697,-1086.1459678437543,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,44.0,46.0,45.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,8.270414715441742e-14,4.050668306186517e-14,-2.895627262345243e-13,1086.145967843754,607.858906774697,-1086.1459678437539,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,46.0,48.0,47.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,1.1781381655734454e-13,4.993380709324641e-14,-2.929438937736751e-13,1086.145967843754,607.858906774697,-1086.1459678437543,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,48.0,50.0,49.0,2.0,1380,23055.73536282037,16.707054610739398,-1772.8319377708176,-1303.6349319167093,-1086.145967843754,2.1640581363741213e-13,8.076289902263298e-15,-1.897045458395201e-13,1086.145967843754,607.858906774697,-1086.145967843754,607.8589067746967,607.8589067746967,607.8589067746967,607.8589067746967,-1086.145967843754,1086.1459678437543,1772.8319377708176,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,50.0,55.0,52.5,5.0,4140,57639.33840705093,13.922545508949499,-2127.398325324981,-1564.3619183000512,-1303.375161412505,1.6090478980264443e-13,-6.613562238829705e-15,-2.6736820085212525e-13,1303.375161412505,729.4306881296365,-1303.375161412505,729.4306881296362,729.4306881296362,729.4306881296362,729.4306881296362,-1303.375161412505,1303.3751614125051,2127.398325324981,1.0,1.0,1.0,-3.351399999999998,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,55.0,60.0,57.5,5.0,2760,57639.33840705093,20.88381826342425,-1418.265550216654,-1042.9079455333674,-868.9167742750033,1.0737109755484209e-13,3.28952488923441e-14,-1.9631092366278472e-13,868.9167742750033,486.28712541975744,-868.9167742750033,486.28712541975744,486.28712541975744,486.28712541975744,486.28712541975744,-868.916774275003,868.9167742750033,1418.265550216654,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,60.0,65.0,62.5,5.0,4140,57639.33840705093,13.922545508949499,-2127.398325324981,-1564.3619183000512,-1303.375161412505,1.9662486792429084e-13,6.227847098951742e-14,-3.0218797338449914e-13,1303.375161412505,729.4306881296365,-1303.3751614125051,729.4306881296362,729.4306881296362,729.4306881296362,729.4306881296362,-1303.375161412505,1303.3751614125051,2127.398325324981,1.0,1.0,1.0,-3.351399999999998,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,65.0,70.0,67.5,5.0,2760,57639.33840705093,20.88381826342425,-1418.265550216654,-1042.9079455333674,-868.9167742750033,1.1361864672615475e-13,4.287425971734784e-14,-2.340177412477028e-13,868.9167742750033,486.28712541975744,-868.9167742750034,486.28712541975744,486.28712541975744,486.28712541975744,486.28712541975744,-868.916774275003,868.9167742750033,1418.265550216654,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,70.0,75.0,72.5,5.0,4140,57639.33840705093,13.922545508949499,-2127.398325324981,-1564.3619183000512,-1303.375161412505,1.8279907374701967e-13,3.9214213824555704e-15,-2.547881875100337e-13,1303.375161412505,729.4306881296365,-1303.3751614125051,729.4306881296362,729.4306881296362,729.4306881296362,729.4306881296362,-1303.375161412505,1303.3751614125051,2127.398325324981,1.0,1.0,1.0,-3.351399999999998,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,75.0,80.0,77.5,5.0,2760,57639.33840705093,20.88381826342425,-1418.265550216654,-1042.9079455333674,-868.9167742750033,1.2727279493205717e-13,3.079856826663103e-14,-1.5256127914237635e-13,868.9167742750033,486.28712541975744,-868.9167742750031,486.28712541975744,486.28712541975744,486.28712541975744,486.28712541975744,-868.916774275003,868.9167742750033,1418.265550216654,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,80.0,85.0,82.5,5.0,2760,57639.33840705093,20.88381826342425,-1418.265550216654,-1042.9079455333674,-868.9167742750033,1.0887575484787871e-13,-5.9220074187431e-14,-1.287160871892038e-13,868.9167742750033,486.28712541975744,-868.9167742750033,486.28712541975744,486.28712541975744,486.28712541975744,486.28712541975744,-868.916774275003,868.9167742750033,1418.265550216654,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,85.0,90.0,87.5,5.0,4140,57639.33840705093,13.922545508949499,-2127.398325324981,-1564.3619183000512,-1303.375161412505,1.9207506329263674e-13,-9.622670928768837e-14,-2.0837367457935188e-13,1303.375161412505,729.4306881296365,-1303.375161412505,729.4306881296362,729.4306881296362,729.4306881296362,729.4306881296362,-1303.375161412505,1303.3751614125051,2127.398325324981,1.0,1.0,1.0,-3.351399999999998,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,90.0,95.0,92.5,5.0,2760,57639.33840705093,20.88381826342425,-1418.265550216654,-1042.9079455333674,-868.9167742750033,1.0031400866656516e-13,-6.429837520787078e-14,-1.0374224619909102e-13,868.9167742750033,486.28712541975744,-868.9167742750033,486.28712541975744,486.28712541975744,486.28712541975744,486.28712541975744,-868.9167742750031,868.9167742750033,1418.265550216654,1.0,1.0,1.0,-3.351399999999999,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,95.0,100.0,97.5,5.0,4140,57639.33840705093,13.922545508949499,-2127.398325324981,-1564.3619183000512,-1303.375161412505,1.7177932836905783e-13,-7.884885569266078e-14,-1.710665046216741e-13,1303.375161412505,729.4306881296365,-1303.3751614125051,729.4306881296362,729.4306881296362,729.4306881296362,729.4306881296362,-1303.375161412505,1303.3751614125051,2127.398325324981,1.0,1.0,1.0,-3.351399999999998,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,100.0,110.0,105.0,10.0,6900,115278.67681410185,16.707054610739398,-1772.8331348699155,-1303.6349319167093,-1086.1351939518747,1.2884589520395166e-13,1.6286768717320403e-13,-2.490042780104025e-13,1086.1351939518747,607.8680579411813,-1086.135193951875,607.8589067746967,607.8989725786212,607.8989725786212,607.8989725786212,-1086.0980838798457,1086.1459678437543,1772.8379232663062,1.0,1.0,1.0,-3.3513999999999986,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,110.0,120.0,115.0,10.0,6900,115278.67681410185,16.707054610739398,-1681.4190564710652,-1207.0709331994872,124.92686763939592,5.1323641155084194e-14,1.5889988613019415e-13,-2.6203339209662705e-13,124.92686763939592,1622.0526935092714,124.92686763939582,606.7443242161717,6153.243690253629,6153.243690253629,6153.243690253629,1871.1736286481482,1871.1736286481475,4497.094296423974,1.0,1.0,1.0,-3.2377879999999992,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
eps0000,F0_planar_100A_comm_eps0000_cpu_zhi200,0.0,initial,0,0.0,50.0,120.0,121.06800000000001,120.534,1.068000000000012,0,12311.762683746218,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,286.81307,4615.422,1903.7136,1944.8272,9997.7253,sigma_mpa = -sum(c_stress_atom_virial)/(Lx*Ly*bin_width)*0.1; per-atom percentiles use bin_volume/count proxy,,,
