rank,al_hkl,fe_hkl,al_matrix,fe_matrix,al_det,fe_det,al_len1_A,fe_len1_A,mismatch1_percent,al_len2_A,fe_len2_A,mismatch2_percent,max_len_mismatch_percent,al_angle_deg,fe_angle_deg,angle_delta_deg,al_area_A2,fe_area_A2,area_mismatch_percent,estimated_atoms,score,status
23,(111),(100),"[[-5,-3],[-3,1]]","[[-2,-1],[-1,0]]",14,1,7.6937489484022725,7.866274404095588,2.217547516284668,20.355746367237124,20.518146776794502,0.7946412590800234,2.217547516284668,40.893394649130904,39.096235869528456,1.797158779602448,102.52662212165589,101.78371208921094,0.7272368627993169,652,4.624231699148204,reasonable
24,(100),(001),"[[-6,-2],[-4,-4]]","[[-1,1],[0,-1]]",16,1,16.449927191299203,16.801682335706975,2.115718002294502,18.391577712333604,18.562435401923405,0.9247043835890417,2.115718002294502,26.565051177078008,25.07304664736813,1.4920045297098774,135.30005229952243,132.16650043588803,2.3431354923351893,716,4.627601281996953,reasonable
25,(111),(100),"[[-6,2],[-2,-4]]","[[-2,0],[-1,1]]",28,2,15.387497896804543,15.04423307335817,2.2559664698858795,15.387497896804545,15.732548808191176,2.217547516284668,2.2559664698858795,59.99999999999999,59.32563133600442,0.6743686639955726,205.05324424331178,203.56742417842187,0.7272368627993169,1304,4.635184763123626,reasonable
26,(111),(100),"[[-6,3],[-3,-3]]","[[-1,-1],[-1,1]]",27,2,15.11022297173156,15.04423307335817,0.4376792489621818,15.110222971731561,15.243009382123471,0.8749408224066486,0.8749408224066486,60.00000000000001,62.5859662838007,2.585966283800694,197.72991409176495,203.56742417842187,2.909319115755819,1272,4.782137097464408,reasonable
27,(111),(100),"[[-5,-3],[-1,5]]","[[-2,-1],[0,-1]]",28,2,13.325964079312355,12.940667250724927,2.933736144130679,20.355746367237124,20.518146776794502,0.7946412590800234,2.933736144130679,49.106605350869074,50.05658146747255,0.949976116603473,205.05324424331178,203.56742417842187,0.7272368627993169,1304,4.7868745076880685,reasonable
28,(111),(100),"[[-4,-2],[-1,3]]","[[-1,-1],[-1,0]]",14,1,7.693748948402272,7.866274404095588,2.21754751628468,15.387497896804545,15.243009382123471,0.9434288068776013,2.21754751628468,59.999999999999986,58.088402380194886,1.9115976198051001,102.52662212165589,101.78371208921094,0.7272368627993169,652,4.7929360481238845,reasonable
29,(111),(100),"[[-6,-5],[-4,-1]]","[[-1,-2],[0,-1]]",14,1,13.325964079312355,12.940667250724927,2.933736144130679,27.740206334011535,27.161408925798533,2.108489542516987,2.933736144130679,16.102113751986007,16.83284315426897,0.7307294022829645,102.52662212165589,101.78371208921094,0.7272368627993169,652,4.815006125128036,reasonable
30,(111),(100),"[[-6,-5],[-2,-4]]","[[-1,1],[-1,2]]",14,1,15.387497896804543,15.04423307335817,2.2559664698858795,27.740206334011535,26.938844858651372,2.93114623564534,2.93114623564534,13.897886248013934,14.54543953636442,0.6475532883504851,102.5266221216559,101.78371208921092,0.7272368627993446,652,4.817784645950194,reasonable
31,(110),(010),"[[-5,-2],[-1,3]]","[[-1,0],[0,-1]]",17,1,12.675520190733117,12.940667250724927,2.070152403418841,16.704980031947507,16.801682335706975,0.5772123925587948,2.070152403418841,73.76646751173841,71.78190226445722,1.9845652472811963,203.30211701125953,206.5261941289576,1.5733794030617858,748,4.822358416341127,reasonable
32,(111),(100),"[[-6,2],[-5,-3]]","[[-2,-1],[-2,0]]",28,2,15.387497896804545,15.732548808191176,2.217547516284668,20.355746367237124,20.518146776794502,0.7946412590800234,2.217547516284668,40.893394649130904,39.096235869528456,1.797158779602448,205.05324424331178,203.56742417842187,0.7272368627993169,1304,4.950231699148205,reasonable
33,(111),(100),"[[-5,1],[-1,3]]","[[-1,0],[0,-1]]",14,1,7.693748948402272,7.866274404095588,2.21754751628468,13.325964079312355,12.940667250724927,2.933736144130679,2.933736144130679,90.0,89.15281733700098,0.8471826629990176,102.52662212165589,101.78371208921094,0.7272368627993169,652,4.9961733392276635,reasonable
34,(111),(001),"[[-6,-6],[-6,-3]]","[[-3,1],[-2,1]]",18,1,23.081246845206817,23.034496582131105,0.20275185696344064,30.220445943463123,28.98911181003824,4.159241109521948,4.159241109521948,10.893394649130967,11.415834049705278,0.5224394005743118,131.8199427278433,132.166500435888,0.26255720096182417,780,5.129130822784683,reasonable
35,(111),(001),"[[-6,-1],[-5,-4]]","[[-2,-1],[-1,-1]]",19,1,19.068793631348747,18.54145616100567,2.804222111017604,22.711923066793116,23.000678464602757,1.2633514091790257,2.804222111017604,18.74041402270993,18.053863315394587,0.6865507073153445,139.14327287939014,132.16650043588805,5.1430306827868355,812,5.196822370388015,reasonable
36,(100),(100),"[[-5,-5],[-4,3]]","[[-2,-1],[-1,1]]",35,3,14.539818833740807,15.04423307335817,3.4100416075617015,20.562408989124002,20.518146776794502,0.21548984186927989,3.4100416075617015,81.86989764584402,81.57813279446714,0.29176485137688246,295.96886440520535,305.35113626763285,3.120558721455912,1732,5.198720115241479,reasonable
37,(111),(001),"[[-6,-1],[-5,-4]]","[[-2,1],[-1,1]]",19,1,19.068793631348747,18.562435401923405,2.6911596694205135,22.711923066793116,23.034496582131105,1.4102678103053474,2.6911596694205135,18.74041402270993,18.00537396116304,0.73504006154689,139.14327287939014,132.166500435888,5.14303068278688,812,5.207934476576038,reasonable
38,(100),(100),"[[-5,-2],[-2,4]]","[[-2,0],[0,-1]]",24,2,13.00480931711046,12.940667250724927,0.49443737306448876,15.659864137114484,15.732548808191176,0.46307157849464275,0.49443737306448876,85.23635830927383,89.15281733700098,3.916459027727157,202.95007844928364,203.56742417842187,0.30372405869255287,1176,5.242628080759433,borderline
39,(111),(001),"[[-6,-6],[-6,-3]]","[[-3,-1],[-2,-1]]",18,1,23.081246845206817,23.000678464602757,0.349674541861683,30.220445943463123,28.948806004646304,4.298313387270903,4.298313387270903,10.893394649130967,11.4489783115294,0.5555836623984334,131.8199427278433,132.16650043588794,0.2625572009617812,780,5.31060832116977,reasonable
40,(110),(100),"[[-3,-6],[-1,-5]]","[[-3,1],[-2,1]]",9,1,20.767015113027863,20.222600590382086,2.656353387575121,26.17167390073345,26.745742586658135,2.1696776752563776,2.656353387575121,11.42175365896231,10.846922676046029,0.5748309829162803,107.6305325353727,101.78371208921091,5.583975871978877,492,5.3674533445312225,reasonable
41,(100),(001),"[[-6,-2],[-2,-6]]","[[-1,-1],[-1,1]]",32,2,18.391577712333604,18.54145616100567,0.8116227287802542,18.391577712333604,18.562435401923405,0.9247043835890417,0.9247043835890417,53.13010235415599,50.176427941867274,2.953674412288713,270.60010459904487,264.33300087177605,2.3431354923351893,1432,5.368671231978398,reasonable
42,(110),(010),"[[-4,-5],[-1,3]]","[[-1,0],[-1,1]]",17,1,12.675520190733117,12.940667250724927,2.070152403418841,23.624409320351905,24.20137807753879,2.412793551674313,2.412793551674313,42.758884504871276,41.25753542340853,1.5013490814627488,203.30211701125955,206.5261941289576,1.5733794030617718,748,5.369192100868211,reasonable
43,(111),(010),"[[-6,1],[-3,-4]]","[[-1,-1],[0,-1]]",27,1,16.190857028901362,16.801682335706975,3.7028086868684924,17.688453039840585,17.71462942192158,0.1478762879433805,3.7028086868684924,43.66327951857528,43.938788754926364,0.27550923635108404,197.72991409176495,206.5261941289576,4.351835313464159,1068,5.385636621580262,reasonable
44,(100),(100),"[[-6,-4],[-3,-4]]","[[-2,1],[-1,1]]",12,1,14.539818833740807,15.04423307335817,3.4100416075617015,20.969624936403793,20.222600590382086,3.62701619768489,3.62701619768489,19.44003482817617,19.54565345472671,0.105618626550541,101.47503922464183,101.78371208921095,0.30372405869255287,588,5.438679445090001,reasonable
45,(100),(100),"[[-5,-2],[-1,-5]]","[[-2,0],[-1,1]]",23,2,14.827763991469649,15.04423307335817,1.4493110816711887,15.659864137114484,15.732548808191176,0.46307157849464275,1.4493110816711887,56.88865803962798,59.32563133600442,2.4369732963764434,194.49382518056348,203.56742417842187,4.558895904823689,1144,5.442244474778049,reasonable
46,(100),(100),"[[-5,-2],[-1,-5]]","[[-2,0],[-1,-1]]",23,2,14.827763991469649,15.243009382123471,2.7617872376935515,15.659864137114484,15.732548808191176,0.46307157849464275,2.7617872376935515,56.88865803962798,58.088402380194886,1.1997443405669088,194.49382518056348,203.56742417842187,4.558895904823689,1144,5.483863506800667,reasonable
47,(110),(100),"[[-3,-6],[-3,-3]]","[[-1,1],[-1,2]]",9,1,15.11022297173156,15.04423307335817,0.4376792489621818,26.17167390073345,26.938844858651372,2.88896051418199,2.88896051418199,15.793169048263943,14.54543953636442,1.2477295118995233,107.63053253537271,101.78371208921092,5.583975871978876,492,5.532451444014384,reasonable
48,(100),(100),"[[-5,-2],[-4,3]]","[[-2,0],[-1,1]]",23,2,14.539818833740807,15.04423307335817,3.4100416075617015,15.659864137114484,15.732548808191176,0.46307157849464275,3.4100416075617015,58.67130713219584,59.32563133600442,0.6543242038085779,194.49382518056353,203.56742417842187,4.55889590482366,1144,5.579443102399501,reasonable
49,(111),(001),"[[-5,-4],[-3,1]]","[[-2,1],[-1,0]]",17,1,7.6937489484022725,7.866274404095588,2.217547516284668,22.711923066793116,23.034496582131105,1.4102678103053474,2.217547516284668,45.436108842554,46.83721675011142,1.4011079075574244,124.49661257629643,132.16650043588803,5.976618743206382,748,5.598429427081268,reasonable
50,(111),(001),"[[-5,-4],[-3,1]]","[[-2,-1],[-1,0]]",17,1,7.6937489484022725,7.866274404095588,2.217547516284668,22.711923066793116,23.000678464602757,1.2633514091790257,2.217547516284668,45.436108842554,46.92711803146366,1.4910091889096577,124.49661257629643,132.16650043588803,5.976618743206382,748,5.612503341355298,reasonable
51,(110),(010),"[[-6,0],[-4,-3]]","[[-1,-1],[0,-1]]",18,1,16.956196835861668,16.801682335706975,0.9154277694365809,17.447782600488967,17.71462942192158,1.517795885347903,1.517795885347903,46.686143341716964,43.938788754926364,2.7473545867905997,215.26106507074542,206.5261941289576,4.141837265716047,780,5.7382096564306515,reasonable
52,(110),(100),"[[-6,-6],[-3,-6]]","[[-2,2],[-1,2]]",18,2,26.17167390073345,26.938844858651372,2.88896051418199,30.22044594346312,30.08846614671634,0.4376792489621818,2.88896051418199,15.793169048263943,14.54543953636442,1.2477295118995233,215.26106507074542,203.56742417842185,5.583975871978876,984,5.778451444014384,reasonable
53,(100),(001),"[[-4,-4],[-2,2]]","[[-1,0],[0,-1]]",16,1,8.224963595649601,7.866274404095588,4.458192608420726,16.449927191299203,16.801682335706975,2.115718002294502,4.458192608420726,90.0,89.91563735864257,0.08436264135742988,135.30005229952243,132.16650043588803,2.3431354923351893,716,5.845738365540901,reasonable
54,(110),(100),"[[-3,-6],[-1,-5]]","[[-3,-1],[-2,-1]]",9,1,20.767015113027863,20.518146776794502,1.205606686961846,26.17167390073345,27.081283302046817,3.4161836228162685,3.4161836228162685,11.42175365896231,10.55486533577092,0.8668883231913895,107.6305325353727,101.78371208921091,5.583975871978877,492,5.852361792501744,reasonable
55,(111),(001),"[[-6,1],[-5,-2]]","[[-1,-1],[0,-1]]",17,1,16.190857028901362,16.801682335706975,3.7028086868684924,18.16022790275733,18.54145616100567,2.0774428638534324,3.7028086868684924,25.050389316613074,25.103381294499172,0.052991977886097885,124.49661257629643,132.16650043588803,5.976618743206382,748,5.868085506452366,reasonable
56,(111),(010),"[[-5,3],[-4,-3]]","[[-1,-1],[-1,0]]",27,1,12.675520190733115,12.940667250724927,2.0701524034188554,17.688453039840585,17.71462942192158,0.1478762879433805,2.0701524034188554,61.871771599681246,64.27930898061642,2.4075373809351746,197.72991409176495,206.5261941289576,4.351835313464159,1068,5.887331717689128,reasonable
57,(111),(001),"[[-6,1],[-5,-2]]","[[-1,1],[0,-1]]",17,1,16.190857028901362,16.801682335706975,3.7028086868684924,18.16022790275733,18.562435401923405,2.190513775262092,3.7028086868684924,25.050389316613074,25.07304664736813,0.022657330755055938,124.49661257629643,132.16650043588803,5.976618743206382,748,5.894206407196092,reasonable
58,(111),(001),"[[-6,2],[-5,-4]]","[[-2,0],[-2,1]]",34,2,15.387497896804545,15.732548808191176,2.217547516284668,22.711923066793116,23.034496582131105,1.4102678103053474,2.217547516284668,45.436108842554,46.83721675011142,1.4011079075574244,248.99322515259286,264.33300087177605,5.976618743206382,1496,5.972429427081268,reasonable
59,(111),(001),"[[-6,2],[-5,-4]]","[[-2,-1],[-2,0]]",34,2,15.387497896804545,15.732548808191176,2.217547516284668,22.711923066793116,23.000678464602757,1.2633514091790257,2.217547516284668,45.436108842554,46.92711803146366,1.4910091889096577,248.99322515259286,264.33300087177605,5.976618743206382,1496,5.986503341355299,reasonable
60,(110),(100),"[[-4,-4],[-1,3]]","[[-2,-1],[0,-1]]",16,2,12.675520190733117,12.940667250724927,2.070152403418841,20.146963962308746,20.518146776794502,1.8255590983984697,2.070152403418841,48.527065691059505,50.05658146747255,1.5295157764130423,191.3431689517737,203.56742417842187,6.190897605331162,920,5.987803446651376,reasonable
61,(110),(100),"[[-3,-3],[-2,-5]]","[[-2,-1],[-1,-1]]",9,1,15.11022297173156,15.243009382123471,0.8749408224066604,21.36908225710426,20.518146776794502,4.062982918354936,4.062982918354936,19.471220634490695,18.99216651066643,0.47905412382426604,107.6305325353727,101.78371208921094,5.58397587197885,492,5.997971485735418,reasonable
62,(100),(100),"[[-6,-4],[-3,-4]]","[[-2,-1],[-1,-1]]",12,1,14.539818833740807,15.243009382123471,4.722120701808297,20.969624936403793,20.518146776794502,2.176439663862036,4.722120701808297,19.44003482817617,18.99216651066643,0.4478683175097409,101.47503922464183,101.78371208921094,0.3037240586925389,588,6.002162487882935,reasonable
63,(100),(010),"[[-6,-1],[-5,3]]","[[-1,-1],[0,-1]]",23,1,16.956196835861668,16.801682335706975,0.9154277694365809,17.688453039840585,17.71462942192158,0.1478762879433805,0.9154277694365809,40.42607874009915,43.938788754926364,3.5127100148272135,194.49382518056353,206.5261941289576,6.000881935575923,940,6.1101810679421265,borderline
64,(110),(010),"[[-4,-5],[0,-4]]","[[-1,1],[0,-1]]",16,1,16.449927191299203,16.801682335706975,2.115718002294502,23.624409320351905,24.20137807753879,2.412793551674313,2.412793551674313,29.496208496566418,30.524366841048703,1.0281583444822857,191.3431689517737,206.5261941289576,7.632166025361009,716,6.121615604969807,reasonable
65,(110),(001),"[[-3,-5],[-2,4]]","[[-2,-1],[0,-1]]",22,2,17.447782600488964,16.801682335706975,3.7729072029920645,22.336493521913617,23.000678464602757,2.929979588875431,3.7729072029920645,42.460988408099524,43.15724460989378,0.696256201794256,263.09685730868887,264.33300087177605,0.4687423527183873,1112,6.122992128215962,reasonable
66,(100),(100),"[[-6,-3],[-2,-5]]","[[-2,0],[-2,1]]",24,2,15.659864137114484,15.732548808191176,0.46307157849464275,19.50721397566569,20.222600590382086,3.6012582617375264,3.6012582617375264,41.63353933657017,39.77997788127772,1.85356145529245,202.95007844928364,203.56742417842187,0.30372405869255287,1176,6.133214742129488,reasonable
67,(110),(001),"[[-3,-5],[-2,4]]","[[-2,1],[0,-1]]",22,2,17.447782600488964,16.801682335706975,3.7729072029920645,22.336493521913617,23.034496582131105,3.076869420820783,3.7729072029920645,42.460988408099524,43.07842060853116,0.6174322004316366,263.09685730868887,264.33300087177605,0.4687423527183873,1112,6.135645952269967,reasonable
68,(100),(001),"[[-4,-4],[-4,4]]","[[-2,0],[0,-1]]",32,2,16.449927191299203,15.732548808191176,4.458192608420726,16.449927191299203,16.801682335706975,2.115718002294502,4.458192608420726,90.0,89.91563735864257,0.08436264135742988,270.60010459904487,264.33300087177605,2.3431354923351893,1432,6.203738365540902,reasonable
69,(110),(100),"[[-6,-6],[-2,-5]]","[[-2,-2],[-2,-1]]",18,2,21.36908225710426,20.518146776794502,4.062982918354936,30.22044594346312,30.486018764246943,0.8749408224066604,4.062982918354936,19.471220634490695,18.99216651066643,0.47905412382426604,215.2610650707454,203.56742417842187,5.58397587197885,984,6.243971485735417,reasonable
70,(110),(100),"[[-5,-1],[-4,-4]]","[[-2,-1],[-2,0]]",16,2,15.110222971731558,15.732548808191176,4.035472822612683,20.146963962308746,20.518146776794502,1.8255590983984697,4.035472822612683,38.94244126898137,39.096235869528456,0.15379460054708716,191.3431689517737,203.56742417842187,6.190897605331162,920,6.281162187590087,reasonable
71,(110),(001),"[[-6,-1],[-3,-4]]","[[-1,-1],[-1,1]]",21,2,17.925892563868775,18.54145616100567,3.3759712107451203,18.620053276441674,18.562435401923405,0.3099194086585897,3.3759712107451203,48.79897126209281,50.176427941867274,1.3774566797744612,251.137909249203,264.33300087177605,5.11962609858089,1080,6.3315488062436325,reasonable
72,(110),(100),"[[-4,-4],[-1,3]]","[[-2,1],[0,-1]]",16,2,12.675520190733117,12.940667250724927,2.070152403418841,20.146963962308746,20.222600590382086,0.37472104993660976,2.070152403418841,48.527065691059505,51.06720478172133,2.5401390906618246,191.3431689517737,203.56742417842187,6.190897605331162,920,6.3421120518372325,reasonable
73,(100),(100),"[[-6,-3],[-4,2]]","[[-2,1],[0,-1]]",24,2,13.00480931711046,12.940667250724927,0.49443737306448876,19.50721397566569,20.222600590382086,3.6012582617375264,3.6012582617375264,53.13010235415599,51.06720478172133,2.0628975724346574,202.95007844928367,203.56742417842187,0.3037240586925389,1176,6.346684252379871,reasonable
74,(111),(001),"[[-6,1],[-4,-5]]","[[-2,1],[0,-1]]",34,2,16.190857028901362,16.801682335706975,3.7028086868684924,22.711923066793116,23.034496582131105,1.4102678103053474,3.7028086868684924,42.61877207294218,43.07842060853116,0.45964853558898255,248.99322515259283,264.33300087177605,5.9766187432063935,1496,6.365250349728973,reasonable
75,(111),(010),"[[-6,0],[-2,-5]]","[[-1,-1],[0,-1]]",30,1,17.447782600488967,16.801682335706975,3.772907202992084,18.16022790275733,17.71462942192158,2.4841825950857084,3.772907202992084,43.897886248014,43.938788754926364,0.04090250691236719,219.69990454640546,206.5261941289576,6.181559720716059,1164,6.376513636201092,reasonable
