id,type,phase,x_A,y_A,z_A,pe_atom_eV,sxx_bar_A3,syy_bar_A3,szz_bar_A3,sxy_bar_A3,sxz_bar_A3,syz_bar_A3,hydrostatic_raw_bar_A3,displacement_A,dx_A,dy_A,dz_A,neighbor_count,strain_trace,von_mises_strain_proxy,d2min_A2
156,1,Al_slab,16.219605491663827,3.6731832681256513,38.90674215119879,-3.4702,456648.0,595238.0,449454.0,-427789.0,1508280.0,-29702.4,-500446.6666666667,0.26322535012240894,0.17865237391261599,-0.1426512295021971,-0.13046662777876605,14,0.028788788762138418,0.05502973082144785,0.09805717570902013
157,1,Al_slab,14.829542642173058,5.181253301722613,5.912300140948023,-2.91376,1657600.0,2085990.0,-408079.0,175737.0,187450.0,-359485.0,-1111837.0,0.5205643185082205,0.2759548867981447,-0.1488785038615239,-0.41553736443803135,9,-0.011123110970090666,0.06925269710174865,0.054070272044727356
158,1,Al_slab,12.943523562325074,4.798398242945,10.65868085956784,-3.31108,-75670.5,434700.0,291184.0,-125331.0,17259.2,20797.6,-216737.83333333334,0.5032771320272944,0.034043202504552256,-0.21640001433604897,-0.4531003926065509,12,0.010267182954903475,0.022868567448810908,0.0267877840128293
159,1,Al_slab,11.263006201340419,4.763993297472496,15.221138602928418,-3.28841,846727.0,424266.0,356387.0,176442.0,-237298.0,198000.0,-542460.0,0.5206849484297246,-0.019983730545146003,0.09325612722677512,-0.5118757278572872,12,0.033893510662026505,0.030326640222187853,0.036317377099364494
160,1,Al_slab,10.053309198165731,5.829226597743345,17.644779054282886,-3.30591,560078.0,287549.0,-402160.0,38694.0,-28806.9,-283043.0,-148489.0,0.4482117467624727,-0.18563264525098508,-0.09205068643695657,-0.39744302997973685,12,0.0013382275415630973,0.03219733102475446,0.02327362842475551
161,1,Al_slab,9.445530106405796,4.127552162146189,19.893102237405714,-3.3042,160984.0,-681571.0,-248620.0,172712.0,94162.8,-208974.0,256402.33333333334,0.5422328568103304,-0.22523298554939863,-0.18150849730175356,-0.4586297402398323,12,-0.02157708880445297,0.036137664982701066,0.02809033476432912
162,1,Al_slab,9.14341399644799,2.5734668642091307,22.310867275790855,-3.29665,316526.0,607438.0,498867.0,248184.0,-33169.3,42761.3,-474277.0,0.3725593840565505,0.03811610267850084,-0.12012060120803936,-0.35059763052624504,12,0.025530590416424803,0.023106301345137494,0.04412839322729834
163,1,Al_slab,8.54070177638921,5.326964817018825,22.13509027528013,-3.30358,549117.0,157613.0,-107429.0,255654.0,202547.0,-128727.0,-199767.0,0.5802014875544034,-0.09183665110357353,-0.22525299398820753,-0.5267455594248247,12,0.023220008111788593,0.023401747838198428,0.028227863050684143
164,1,Al_slab,7.87670307742472,3.848224253665984,24.656517867114083,-3.30464,490563.0,8946.1,70594.3,145479.0,266701.0,-383676.0,-190034.46666666667,0.37865781447305213,-0.19152598566743606,-0.08604734662498581,-0.3151117125947955,12,0.009400216384518156,0.023708665645236833,0.02206285093353018
165,1,Al_slab,7.285728713235454,2.237280588214378,26.983482155074224,-3.27155,-67719.6,725970.0,405079.0,234111.0,76826.2,-211201.0,-354443.1333333333,0.37756900214835126,-0.2180501351367745,-0.07816705094156484,-0.2981650584780766,12,0.03337386935064601,0.027934511651022075,0.027943852570903035
166,1,Al_slab,6.934895270170381,5.049060607705763,26.777997842969878,-3.30499,326245.0,-214721.0,-61364.5,141036.0,532178.0,-308162.0,-16719.833333333332,0.5299032403835815,-0.09550061124127751,-0.12423887444921446,-0.5062032985838343,12,0.002614303285606523,0.037220589659419434,0.03458693189672931
167,1,Al_slab,6.317244319301941,3.4782779824830623,29.383058370727337,-3.29906,-187877.0,757250.0,-408287.0,186591.0,-278075.0,-176590.0,-53695.333333333336,0.2708569045481055,-0.1475902878201163,-0.07698794869894598,-0.21366662218906637,12,-0.0019722262716923566,0.03933425822932412,0.03150873902107901
168,1,Al_slab,5.54921411048385,1.9097936948385137,31.57264912860405,-3.28603,-345856.0,-346513.0,-322664.0,31305.2,188735.0,-64043.8,338344.3333333333,0.48549145857768694,-0.35117333360712966,-0.03073672904944602,-0.3338180636252126,12,-0.030327553039765087,0.022166425466318633,0.05174516465586679
169,1,Al_slab,5.278757768874369,4.742117658390797,31.604808200630238,-3.31973,-225491.0,86122.5,489160.0,461093.0,248545.0,-206281.0,-116597.16666666667,0.3574216246484402,-0.1500195352246516,-0.05341254842381194,-0.31998665048433494,12,-0.00294374336432468,0.038208241477733204,0.01821820189888855
170,1,Al_slab,4.685585807242293,3.013184227459344,33.904167196090796,-3.33133,-571511.0,-306113.0,-153778.0,40197.6,164337.0,-431907.0,343800.6666666667,0.4418496526096659,-0.18313031616414488,-0.17775404470999856,-0.36069086819898644,12,-0.0249050941774277,0.0302081154128325,0.014757976382733943
171,1,Al_slab,4.100208114954889,1.3675841340837396,36.32906348533304,-3.32773,-412061.0,130179.0,39654.4,276804.0,50306.2,-76491.0,80742.53333333334,0.37775116183542334,-0.19492705275637867,-0.1860997903315933,-0.26470030678157735,13,-0.017982147308458263,0.02519055177105684,0.02860821666188381
172,1,Al_slab,3.5446683219341364,4.265709874854759,36.30950467745592,-3.26752,-353382.0,-5381.58,460748.0,297050.0,-162352.0,192726.0,-33994.806666666664,0.5521657093396083,-0.34324160069119847,-0.1852934113644782,-0.39081776549994623,13,-0.05008081022395694,0.048480692657462444,0.0788079617145142
173,1,Al_slab,3.3605041666759377,2.5282247794475525,38.938234668024656,-3.39212,-583364.0,1464540.0,763322.0,311903.0,-771127.0,-123514.0,-548166.0,0.3085715892341121,0.025176677152934247,-0.26957526770252205,-0.148026131656259,13,-0.017682390092541023,0.0690196937534453,0.0710234315632621
174,1,Al_slab,16.322376264081026,5.4114332798516545,8.39213544230324,-3.30961,-39229.7,-169453.0,-684248.0,127611.0,127083.0,-75807.9,297643.56666666665,0.4750872436701474,0.1200166224037993,-0.24356468777712692,-0.3898463060141939,12,-0.031052609584634516,0.02541635960773416,0.03915488721335472
175,1,Al_slab,14.743237847173113,5.16060074135734,12.956167833833897,-3.30831,256278.0,-196497.0,453302.0,-107230.0,42750.1,-22476.1,-171027.66666666666,0.524509205920237,0.17508326229145688,-0.16099500018283308,-0.4674787356410856,12,0.005276782439638916,0.03648701018912544,0.04918243405366784
176,1,Al_slab,12.934742629481956,5.120657012995069,17.46839217300101,-3.28944,178101.0,-84871.5,-242519.0,329059.0,15611.5,-339847.0,49763.166666666664,0.5938595256687995,-0.014335304799507396,0.15228511046499893,-0.5738230392678041,12,-0.00022196257940654274,0.031388298872754815,0.056114768179267166
177,1,Al_slab,11.225316369419868,4.514815635425663,22.19416599744028,-3.32116,13344.7,351991.0,511712.0,-40216.0,247436.0,-104104.0,-292349.23333333334,0.4891961637127619,-0.11748300654171473,-0.08445251270260458,-0.46730975044762246,12,0.006187687234500583,0.01738383067531468,0.028441813762389898
178,1,Al_slab,10.083201675369661,5.852035063792822,24.595673237571102,-3.30023,856807.0,418995.0,410351.0,62697.8,274464.0,60189.6,-562051.0,0.4368355074493608,-0.22258808376199998,0.012000912820000487,-0.37568042752742414,12,0.03822437861653161,0.025167224134828952,0.04164998424333032
179,1,Al_slab,9.673503180230822,4.036354432619197,26.936552458122495,-3.32178,362400.0,560154.0,354943.0,-49136.9,-80156.8,-201422.0,-425832.3333333333,0.3966355809628858,-0.06849071598661106,-0.1841930568565031,-0.344531165085634,12,0.026130165331263,0.028914536612403372,0.0242302577889375
180,1,Al_slab,9.045976519698156,2.58671492036192,29.35380736569705,-3.31138,900968.0,1126140.0,888925.0,196893.0,144889.0,46034.2,-972011.0,0.2689526574961977,-0.13310692496918186,-0.013925668716419093,-0.23328985029425553,12,0.0599246798348807,0.02409943109366394,0.026629560607483064
181,1,Al_slab,8.452195277141838,5.4093610375915535,29.29627924089749,-3.31501,-48589.3,103042.0,574997.0,118050.0,-123880.0,1858.15,-209816.56666666665,0.3903021090623971,-0.2505328179674162,-0.05118468884183969,-0.2948714484110404,12,0.014934265184095352,0.029039017343919598,0.024831073988126243
182,1,Al_slab,7.791622356401423,3.7212030700136474,31.57692741686581,-3.26609,-18061.9,439882.0,-317525.0,232233.0,-264201.0,-44046.0,-34765.033333333326,0.4826092361838486,-0.33895296948806486,-0.11950353824135718,-0.32208921694613935,12,0.015060535433937705,0.028242297488822975,0.0475161477939457
183,1,Al_slab,7.365267278525426,2.077889236765924,33.8653665486047,-3.32109,-136049.0,-157980.0,-498690.0,113278.0,102150.0,-272422.0,264239.6666666667,0.41042640825035104,-0.20441168818961053,-0.1365372012527355,-0.3286689687129396,12,-0.024740831164650867,0.02226862045915867,0.016206770064157067
184,1,Al_slab,6.817183276867398,4.843265482914176,34.04453089239556,-3.31015,59560.5,330328.0,-171808.0,68753.9,-364771.0,-242969.0,-72693.5,0.4064231358364714,-0.26228300474130956,-0.2423314337481859,-0.1940692324521578,12,0.006012619044904133,0.0244047993225641,0.03736177870334797
185,1,Al_slab,6.281722240952499,3.2022985854724735,36.294514361089625,-3.30619,848240.0,-103899.0,-326165.0,139203.0,236142.0,-317791.0,-139392.0,0.44078933239561513,-0.23164755682291194,-0.23425291268886553,-0.29284845546550287,12,-0.009315524912570594,0.033591522415983656,0.028764183907087588
186,1,Al_slab,5.9176486435214795,1.6137643324084028,38.800575699726686,-3.25294,585481.0,-165851.0,969731.0,657014.0,296547.0,-65206.3,-463120.3333333333,0.28674716365268316,-0.15995695800536325,-0.19353559420037336,-0.13849794664917425,13,-0.029355084125550324,0.0434080527840594,0.08070384952897992
187,1,Al_slab,5.334290515960582,4.388827072162354,38.55805633690012,-3.24062,161229.0,607615.0,127785.0,-247839.0,108997.0,-256773.0,-298876.3333333333,0.7377080326413192,-0.12409229116097278,-0.3833908493560729,-0.61792046521213,13,-0.03357798922087396,0.05374240279844254,0.2195202853134258
188,1,Al_slab,17.99242365207986,5.980900285242927,10.618475105482556,-3.32066,467989.0,-216910.0,-115512.0,206307.0,-117857.0,202406.0,-45189.0,0.5117105219034184,0.13537226139672853,0.01321377677454283,-0.4933025493288649,12,-0.00850719368290942,0.04097653799862171,0.0260250819354523
189,1,Al_slab,16.211013663379013,5.640781785681344,15.344982393389543,-3.3259,-146334.0,227720.0,-428985.0,120447.0,163285.0,-75643.9,115866.33333333333,0.38894904605914615,-0.01956066051254268,0.017157003336684795,-0.3880777991938444,12,-0.016342647764008067,0.019719321057823033,0.020101316405189366
190,1,Al_slab,14.524352761228723,5.218849408133647,19.878017677815226,-3.33894,250637.0,272384.0,-144677.0,173078.0,242243.0,-17567.4,-126114.66666666667,0.48496156744244684,-0.09421799657757289,-0.04307846075270661,-0.47376675404287383,12,-0.0027741711891727805,0.039700900191931614,0.016338661916909396
191,1,Al_slab,12.925490178809296,4.75157975885088,24.646974997393542,-3.30782,72375.9,374988.0,-9034.21,14761.2,-32600.3,200316.0,-146109.89666666667,0.36264233410600666,-0.09148889509171987,-0.1352159894124485,-0.32381457775702666,12,0.014308580547826244,0.035397389343657645,0.021352471545803452
192,1,Al_slab,11.328166317389705,4.394289151167224,29.215447245346454,-3.31485,809382.0,-159184.0,-294849.0,-61040.6,69459.5,256907.0,-118449.66666666667,0.39793281422805615,-0.09255558091682303,-0.11348976457101313,-0.37000548971363395,12,-0.010444283350214745,0.05161109413583686,0.018626283250883797
193,1,Al_slab,10.077919222724068,5.705518823395282,31.571241069833054,-3.30497,487708.0,629729.0,-280007.0,97031.3,18722.2,313731.0,-279143.3333333333,0.4407719920908125,-0.3025874039630274,-0.049262574799768366,-0.3166922965572674,12,0.023221189112727636,0.03721304768611814,0.04537759980223351
194,1,Al_slab,9.605675562228694,4.100644025485454,33.84351987252899,-3.311,882192.0,-3576.38,497356.0,174272.0,334740.0,121168.0,-458657.2066666667,0.3805639296633768,-0.2198310269057195,-0.04107146721718103,-0.3079226505975754,12,0.02321882807723097,0.04748697211774214,0.032475153739216736
195,1,Al_slab,9.134422136718857,2.3392861605338844,36.03933998461648,-3.2427,157500.0,656312.0,-673976.0,142431.0,-38681.9,-189863.0,-46612.0,0.39881986018285437,-0.13181462407117905,-0.14668846105445568,-0.3466477767860638,13,0.03828217261034994,0.06685820991901838,0.06486460102009216
196,1,Al_slab,8.533694555060507,5.205761132774459,36.10444094381931,-3.26098,561704.0,162475.0,-886635.0,287292.0,10834.7,-16160.6,54152.0,0.46202503573701204,-0.1986677136238093,-0.1817701325910086,-0.3754435937782432,13,0.00643315453978599,0.04169806064030018,0.03494791836101782
197,1,Al_slab,8.324626994556025,3.6062796141965157,38.247692958097204,-3.18976,1042210.0,-772422.0,-1667240.0,239421.0,85650.8,-159430.0,465817.3333333333,0.37573940485012597,-0.04410626923889715,0.03930044129774535,-0.37106631844557825,15,0.00404003962756827,0.05441639174550106,0.10020276124724385
198,1,Al_slab,17.837749600821404,6.023315855091264,17.59511545726741,-3.32561,-597003.0,97728.8,-409247.0,297831.0,23923.4,-104319.0,302840.39999999997,0.4624608906777321,-0.058874357083208644,0.10207506661010513,-0.44719633972229994,12,-0.02443769712935706,0.02605235265871039,0.018621514678565824
199,1,Al_slab,16.16978480753862,5.343784463995548,22.348872044741757,-3.31836,-255260.0,-20390.4,82097.1,124195.0,-60968.7,-551518.0,64517.76666666667,0.39467851747869176,-0.12106580554582537,-0.20815781351016052,-0.3127051767422273,12,-0.005207900492770201,0.02799456905545552,0.0304117884711792
200,1,Al_slab,14.653985033089823,4.8990365662170365,26.761828861584018,-3.28457,-179492.0,254584.0,-815791.0,-190730.0,219243.0,-216764.0,246899.66666666666,0.5877962074644653,-0.03949721551041921,-0.27287762554154865,-0.5191167045620267,12,-0.014192847526591557,0.020186785188538593,0.05323045938403989
201,1,Al_slab,13.032630320046447,4.806872597254001,31.50571523537262,-3.32007,823143.0,338417.0,-95297.0,-230483.0,161895.0,-154551.0,-355421.0,0.3932458644043624,-0.07462714766355205,0.012976750690056882,-0.385881721054865,12,0.029175728991031935,0.038148549707809315,0.025905027552734033
202,1,Al_slab,11.685971188528393,4.419625258772077,36.25212981577654,-3.23235,1128080.0,1066640.0,740797.0,59907.6,366020.0,-53517.3,-978505.6666666666,0.21425714347653388,0.11958351067822014,-0.049743283110552206,-0.17067956318780372,14,0.0648811932206883,0.047332387437899096,0.0817278105624004
203,1,Al_slab,10.546519916717015,5.778791151703318,38.38456508973299,-3.15406,1277410.0,586875.0,130255.0,37907.6,323149.0,115021.0,-664846.6666666666,0.18429266995531976,-0.02273675491747084,0.036253049569613616,-0.17925552870688932,13,0.05060550916741735,0.04308708677463613,0.07996835489851814
204,1,Al_slab,17.84375001962703,5.707829242948723,24.492834907830794,-3.3169,-232457.0,403519.0,-545250.0,277229.0,-101296.0,-145168.0,124729.33333333333,0.5117804665795643,-0.12109793104576028,-0.13169768070151203,-0.47948958066539404,12,-0.010518073433229413,0.0326383625278956,0.016862044614775137
205,1,Al_slab,16.307196970305835,5.313590666611682,29.129139685860363,-3.32708,-460423.0,177344.0,-375317.0,-326745.0,147847.0,95493.7,219465.33333333334,0.4929555598175056,-0.06504644136254356,-0.14319214896478183,-0.46719391359039264,12,-0.025449608065548412,0.038680854057723826,0.02124222105280633
206,1,Al_slab,14.576860369304857,4.980895137815337,33.90046293933835,-3.27647,514943.0,458223.0,-97026.3,-91909.1,205432.0,-147296.0,-292046.56666666665,0.3966295038833642,-0.21637249097032016,-0.0922500783617437,-0.3193553374288811,13,0.007709651189290678,0.04214618067556991,0.052538263976857805
207,1,Al_slab,13.309269270541808,4.82399968963863,38.69526587765424,-3.30528,315126.0,1991320.0,1755020.0,-1010090.0,773291.0,1396030.0,-1353822.0,0.3272160687710711,0.12467082937364359,0.13906027137274624,-0.26868156038518975,14,0.050230052786424895,0.08210353776113752,0.14384011543057565
208,1,Al_slab,17.87243255831169,5.6362004496049884,31.413087357510165,-3.30175,-91107.0,143122.0,164270.0,-249470.0,35867.1,276593.0,-72095.0,0.5497573514599796,-0.1820217743266319,-0.10585353792796859,-0.5078348625915794,12,0.0028118012683702176,0.04788830752086475,0.035922897209414585
209,1,Al_slab,16.39556667587883,5.077979441814591,36.37980823359472,-3.24109,-1114350.0,454445.0,483789.0,72038.9,250499.0,-239887.0,58705.333333333336,0.3108922131371465,-0.10419495616624273,-0.2435197540214702,-0.16277441045861707,12,0.020432150626413792,0.06772749717151198,0.046614881358956604
210,1,Al_slab,18.068562368934728,5.503393287202061,39.012668401450206,-3.35446,771071.0,455674.0,806395.0,-700857.0,-330986.0,-436518.0,-677713.3333333334,0.18054795691054798,-0.01766764538463405,-0.15401707328668035,-0.09254274789167027,13,-0.003151165157911029,0.04267557806383093,0.06542185712041969
211,2,Fe4Al13_slab,14.424282259507743,1.2362627063716634,102.22691589249419,-2.83132,-1458050.0,14199.5,-591683.0,1061330.0,-1344730.0,-324695.0,678511.1666666666,0.45615104462850825,-0.0783705103881438,-0.18854829135365073,0.4078987379789254,7,-0.029171015793745037,0.06687744204579524,0.02538279593573612
212,1,Fe4Al13_slab,14.99125261967006,0.9057056269094782,99.54766194631657,-3.76449,-56939.6,657818.0,1391520.0,114931.0,-9570.05,400634.0,-664132.7999999999,0.48753703987649233,-0.1630602039185689,-0.18251582172781192,0.42165354257801363,14,-0.0022751157012274037,0.025766153873411402,0.026938067933958844
213,1,Fe4Al13_slab,3.416395217349487,0.14666228659536698,103.20421730211848,-2.98691,-77515.9,-66709.8,-1532210.0,26259.2,-399881.0,-459972.0,558811.9,0.5719452459164828,-0.33366476182068094,-0.28445739533885306,0.3672508424532879,7,-0.10827170227078708,0.06735644081233869,0.02955656198436154
214,1,Fe4Al13_slab,2.3588359290907523,0.8078744616409061,99.05157508462261,-3.639,269424.0,1205900.0,249665.0,543309.0,636162.0,618738.0,-574996.3333333334,0.6538454204425945,-0.18788271874923046,-0.38334823296869924,0.4952353482021721,13,0.07677684699784804,0.09557347915480176,0.08707979467450516
215,1,Fe4Al13_slab,1.4788331861072073,1.4119300761001512,101.66389257247886,-3.35023,1034330.0,690417.0,-137498.0,231113.0,-357419.0,-615235.0,-529083.0,0.5641757786611289,-0.22630470131797373,-0.17099555449100381,0.48768946239752603,11,0.011849031679278199,0.042163037422995826,0.014874115499417888
216,2,Fe4Al13_slab,0.5196423792687749,0.2840798385352972,97.03084832116218,-3.42028,1866060.0,3037760.0,1613520.0,39455.3,-182446.0,-23558.6,-2172446.6666666665,0.7190823419457809,-0.3297549096792328,-0.35203906734622975,0.5333006742004613,12,-0.6119849756772651,0.4289637629356852,2.797799755282504
217,1,Fe4Al13_slab,14.930383903173503,1.2782398198107758,94.70895505191065,-3.62843,-519571.0,-444111.0,683994.0,666346.0,-1036830.0,-125402.0,93229.33333333333,0.5061247427416655,-0.05024917512242586,0.06913882027174956,0.4988557899295784,12,0.008031688417924898,0.03659719194332363,0.030260253934902708
218,1,Fe4Al13_slab,5.8647645274341125,1.5996156778950308,102.90847679231221,-3.59751,259612.0,219400.0,33828.6,59118.8,202291.0,-291832.0,-170946.86666666667,0.6617802283024173,-0.37591405025291635,-0.1493769861653682,0.5237635090368542,9,-0.03906654792777353,0.0644333508717471,0.028710648953861963
219,1,Fe4Al13_slab,6.714103049462336,0.8754756631183951,100.28787410952926,-3.86844,668106.0,849950.0,-611639.0,-142684.0,-672059.0,87052.8,-302139.0,0.7815258424248819,-0.4271566369318691,-0.41015576008816157,0.5099922571662034,14,0.019750109334100707,0.02345024584808145,0.09768579969051751
220,1,Fe4Al13_slab,5.784066244480201,6.601450757386312,94.75676742270477,-3.63433,-1980250.0,-2322990.0,-625807.0,966359.0,-635473.0,430447.0,1643015.6666666667,0.4406213453198919,-0.1247034672504039,0.12620562582383243,0.4033216523045269,13,-0.4685206664050874,0.40891213522610953,3.0657797514065965
221,1,Fe4Al13_slab,4.721558016315104,2.441410347202466,98.91027922000357,-3.69951,-621483.0,-2146950.0,395609.0,-231968.0,-254825.0,-445088.0,790941.3333333334,0.5172305456306533,-0.14217371270829382,-0.16570084111015948,0.46888943686492723,12,-0.02415458049221464,0.05784517270967204,0.043384404874638065
222,2,Fe4Al13_slab,4.252244186933433,1.0076145633147748,101.00810273929466,-2.93551,599003.0,-1617750.0,424843.0,-1607320.0,-341116.0,377554.0,197968.0,0.5759623197956754,-0.2563503771600022,-0.21137688783100897,0.4704645462149273,12,-0.013546425256762196,0.03215761754967852,0.02479233430737766
223,1,Fe4Al13_slab,4.153974431630429,1.3931426347881026,93.83057359154778,-3.78181,-621659.0,694372.0,183878.0,1054160.0,-256027.0,-336097.0,-85530.33333333333,0.5401271383281342,-0.07954638113627865,0.16097711531518644,0.5094075648745928,15,0.012542209545132299,0.06070122697122697,0.044989986384123846
224,1,Fe4Al13_slab,2.2070510542085704,2.511952134036556,95.49637211109548,-3.47252,543029.0,-751314.0,171439.0,440006.0,-78840.5,-589167.0,12282.0,0.7827307141943283,0.03757936276321194,0.040734483934178556,0.7807662033259959,13,-0.3776284905026228,0.3848824905672373,2.702619409552194
225,1,Fe4Al13_slab,0.6337780400461441,0.8104699426517016,90.78099617659933,-3.59876,-211909.0,-568906.0,-696221.0,148849.0,311568.0,-216148.0,492345.3333333333,0.37956941759989127,0.04553289856362407,0.22637643239274174,0.3012530643539577,12,0.009594918860031054,0.031332357156530447,0.04596034613920621
226,1,Fe4Al13_slab,3.2511790317269496,1.8902945023238389,90.9577909481177,-3.7923,507606.0,51751.7,715973.0,346612.0,226704.0,93046.0,-425110.23333333334,0.5570037160277677,0.004799222869842797,0.13295352175021224,0.5408821204133147,14,-0.015672239648213182,0.03510188995265792,0.019821320514015858
227,2,Fe4Al13_slab,1.676247990266604,1.686596485450306,93.0495238664876,-2.90463,-832483.0,-2348350.0,488794.0,-1463410.0,-615388.0,629359.0,897346.3333333334,0.6205415663125785,-0.002792800821441727,0.10208644330054018,0.6120803818776466,13,-0.024239423195619447,0.0358544508706678,0.024363454883052246
228,1,Fe4Al13_slab,0.7078361254676521,0.8163733303568451,88.27082642553123,-3.41306,1415780.0,192495.0,-1884630.0,-499849.0,348320.0,168347.0,92118.33333333333,0.5728118113119497,0.11286188291971554,0.3218837616609408,0.46018084547414156,15,-0.5015934618264712,0.3501021744853554,2.8172119958444943
229,1,Fe4Al13_slab,8.196705706774125,0.02754991361480564,95.73258325687534,-3.60175,1573920.0,925041.0,-235850.0,393603.0,-422719.0,699166.0,-754370.3333333334,0.6444585421218396,-0.30655023913841717,-0.31983267385090586,0.468039340371476,16,-0.3994712251517073,0.3233850911018773,2.572116262837367
230,1,Fe4Al13_slab,7.372297656433016,1.2765066208768323,89.10161040742679,-3.71083,-1646770.0,-1344580.0,369175.0,384052.0,29836.4,54430.8,874058.3333333334,0.4037499376358727,0.05858250493762895,0.12533357976099646,0.37930673081359595,12,0.032925532989933504,0.015816559415311616,0.015350799450852303
231,1,Fe4Al13_slab,9.03885273081681,6.620642442051939,90.11542050209245,-3.76372,-177290.0,1487190.0,660839.0,362630.0,-217074.0,-838127.0,-656913.0,0.46188330555210255,0.01115989954879384,0.18417097700467003,0.42342968226016353,14,0.02001226048667848,0.01909708082816112,0.011244777865259348
232,1,Fe4Al13_slab,11.941507151182833,4.606950526396784,103.71279595004336,-2.94321,888325.0,2512810.0,1109890.0,437182.0,-105087.0,-307657.0,-1503675.0,0.823556396003813,-0.3479455066220467,-0.41507263484143847,0.6203980735190128,7,0.013504533965662646,0.08489504838500987,0.023724404735742822
233,1,Fe4Al13_slab,3.555406825878152,2.9586579099566532,102.68559576854629,-3.46557,766699.0,867797.0,937081.0,-294662.0,-750648.0,342245.0,-857192.3333333334,0.7394677110129949,-0.28108605478710214,-0.2618855830637714,0.6318378485168239,10,0.03932268682552953,0.05046782230770745,0.0218049866721709
234,1,Fe4Al13_slab,8.169010694291195,2.876262709456615,101.98214142535697,-3.59128,1471750.0,2267460.0,791921.0,459841.0,-394567.0,-237993.0,-1510377.0,0.7523050253865455,-0.2862085666679199,-0.3773441991278279,0.5845159219151553,11,0.039952417663558615,0.03389076529190379,0.05016230195114224
235,1,Fe4Al13_slab,6.0071670742723775,4.475472623260438,103.4036258907188,-2.91767,424488.0,741519.0,42237.3,82504.1,-31662.7,844988.0,-402748.10000000003,0.6500924003387213,-0.2690929928152279,-0.10674829795543506,0.5820772208904259,7,0.0035179940556915312,0.055121254561486296,0.01526161651409666
236,2,Fe4Al13_slab,7.975135990362653,0.3047458389952866,102.49644499331043,-2.57199,1044760.0,-11808.1,-831373.0,-809383.0,-107378.0,-1056740.0,-67192.96666666667,0.6981893183403431,-0.43173338863993477,-0.3595417677457857,0.4144928499072904,9,-0.055492284694931726,0.08402237931024881,0.0654178702170749
237,2,Fe4Al13_slab,5.7008327281325,3.2586722249586226,101.0078584932127,-2.96248,304254.0,-712565.0,119406.0,-2150910.0,-989376.0,550235.0,96301.66666666667,0.6434094989686044,-0.23815340439354848,-0.3332275661799971,0.4962037167097293,12,-0.01847392871933151,0.033327650521357034,0.026723653747191742
238,1,Fe4Al13_slab,7.205497699399549,3.6124972236153217,98.86384827323907,-3.6751,317091.0,950016.0,776558.0,599153.0,218602.0,59669.1,-681221.6666666666,0.5718612151199848,-0.27980860932724294,-0.17557794493430778,0.466802717170225,14,-0.005192709079969715,0.06987070307922398,0.057238300366850424
239,2,Fe4Al13_slab,6.625393734083149,1.3115853451147998,97.5418837721731,-3.04887,-903823.0,-729551.0,1462340.0,-503734.0,-611907.0,-280240.0,57011.333333333336,0.48619197283469967,-0.13526518567809465,-0.2088300620404151,0.41770320705084885,12,0.013860516369925358,0.06778971316291965,0.06151364072298149
240,1,Fe4Al13_slab,4.878753211634801,2.9382557989312996,96.24739999806137,-3.47432,795809.0,466224.0,-575579.0,-204594.0,-78948.6,890405.0,-228818.0,0.6434977502943723,0.015493826904189816,0.3738906889760347,0.5235026730197347,14,-0.035050424839000005,0.07700391620189494,0.19409767107914827
241,1,Fe4Al13_slab,12.339362945710828,1.7909531879717449,103.35267931760096,-2.84809,1956290.0,1883380.0,-148828.0,-393977.0,-171487.0,944440.0,-1230280.6666666667,0.6110382296733677,-0.30688336136009653,-0.38433314377570893,0.36259944186136295,7,-0.0596504574868455,0.13086080641418663,0.012775060195822502
242,1,Fe4Al13_slab,10.175152909842353,1.1712249468547782,101.08818000094901,-3.53227,815887.0,-634492.0,134943.0,409347.0,218761.0,-458559.0,-105446.0,0.7449022737251174,-0.07183532012244065,-0.11366182637527689,0.7326664134575793,13,-0.0007267396562037343,0.061480721935728254,0.10939435890525716
243,1,Fe4Al13_slab,14.228640478917217,6.0119946545003184,99.14867872234949,-3.58918,-1152420.0,-3191020.0,-633089.0,-1576040.0,237542.0,-604646.0,1658843.0,0.8158951022478294,-0.3593310575489763,0.026942579686910943,0.7320110015242562,15,0.041571677012672614,0.01995888528251543,0.13290302474599744
244,2,Fe4Al13_slab,11.542575160068878,1.4337895899888722,98.8909544287642,-2.91937,-278759.0,-1658080.0,514829.0,-1828810.0,-433337.0,665617.0,474003.3333333333,0.6764998023361725,-0.2742060658285883,-0.03652922563260774,0.6173561627605011,12,0.027331608138181585,0.03671392631206839,0.024128372341296292
245,1,Fe4Al13_slab,10.083811837165111,3.7683232683482033,99.95385633982156,-3.71906,1145250.0,1388290.0,816106.0,-251157.0,-86442.8,204844.0,-1116548.6666666667,0.8024810300799544,-0.4088758342652347,-0.057443557473158435,0.6881108875006419,14,0.05224022414705565,0.04813028309752307,0.09813476497080129
246,1,Fe4Al13_slab,9.026218194036135,1.7394385859022934,97.99173448261146,-3.6748,78084.3,1262650.0,981050.0,733338.0,-261403.0,-272448.0,-773928.1,0.480707878045138,-0.22312473692197263,-0.0759147886708742,0.41896582276984873,13,0.05647143595073778,0.06280096704924298,0.03903438503956172
